id;name;publisher;region;languages;group;imagesize;serial;titleid;imgcrc;filename;releasename;trimmedsize;firmware;type;card
1208;Scribblenauts Unmasked - A DC Comics Adventure;Warner Bros Games;EUR;en;PUSSYCAT;8192;CTR-AD6P;00040000000D2500;B47D8F50;cat-ad6p;Scribblenauts_Unmasked_A_DC_Comics_Adventure_EUR_3DS-PUSSYCAT;652939624;510E;1;1
1209;Bomb Monkey;Renegade Kid;USA;en;BigBlueBox;1024;CTR-JB3E;000400000009B200;15874C2B;bbb-n-jb3e;BombMonkeyUSA3DS-BigBlueBox;8146944;210U;4;1
1210;Rayman and Rabbids Family Pack;Ubisoft;EUR;en,fr,de,it,es,nl,da,sv,nb,pt;PUSSYCAT;8192;CTR-BRRP;000400000013F800;1686C577;cat-brrp;Rayman_And_Rabbids_Family_Pack_EUR_MULTi6_3DS-PUSSYCAT;732336128;720E;1;1
1211;Monster Hunter 4G;Capcom;JPN;ja;Kirin;32768;CTR-BFGJ;000400000011D700;5C380B58;kirin-mh4g;Monster_Hunter_4G_JPN_3DS-Kirin;2619699200;810J;1;1
1212;Tenkai Knights - Brave Battle;Bandai Namco Games;USA;en,fr,es;ABSTRAKT;2048;CTR-BTKE;000400000012AF00;F5A4BDE2;as-tkbb;Tenkai_Knights_Brave_Battle_USA_3DS-ABSTRAKT;259227648;710U;1;1
1213;Pyramids;Enjoy Gaming;USA;en,fr,es;VENOM;1024;CTR-JA9E;0004000000068200;72FAADE0;v-pyrids;Pyramids_eShop_3DS-VENOM;19775488;200U;4;1
1214;Fun! Fun! Minigolf TOUCH!;Shinen Multimedia;USA;en,fr,es;VENOM;1024;CTR-JF2E;0004000000086E00;D03C0303;v-ffmgt;Fun_Fun_Minigolf_TOUCH_eShop_3DS-VENOM;38424576;210U;4;1
1215;Lets Golf 3D;Gameloft;USA;en;PoWeRUp;1024;CTR-JLGE;000400000005CA00;33D17A6A;pwr-lg3du;LetsGolf3DUSAeShop3DS-PoWeRUp;198488064;200E;4;1
1216;Pac-Man and the Ghostly Adventures 2;Bandai Namco Games;USA;en,fr,es,pt;VENOM;4096;CTR-BPME;0004000000135F00;20D98828;v-pmga2;PacMan_and_the_Ghostly_Adventures_2_3DS-VENOM;510779392;710U;1;1
1217;Majin Bone - Jikan to Kuukan no Majin;Bandai Namco Games;JPN;ja;HR;4096;CTR-BZRJ;0004000000115500;061CFECB;hr-majinbone;Majin_Bone_Jikan_to_Kuukan_no_Majin_JPN_3DS-HR;306040832;720J;1;1
1218;Skylanders - Trap Team;Activision;EUR;en,fr,de,it,es,nl,da,sv,nb,fi;VENOM;8192;CTR-BS9P;000400000013BE00;99410905;v-stt;Skylanders_Trap_Team_3DS-VENOM;993296384;720E;1;1
1219;Pokemon Omega Ruby and Alpha Sapphire - Special Demo Version;Nintendo;WLD;en,fr,de,it,es,ja,ko;BigBlueBox;4096;CTR-NAHA;000400000014A300;3F9FF552;bbb-n-naha;PokemonOmegaRubyandAlphaSapphireSpecialDemoVersion3DS-BigBlueBox;251985920;700E;4;2
1220;Pushmo;Nintendo;USA;en;PoWeRUp;1024;CTR-JCAE;0004000000068E00;CD7F4C50;pwr-pmu;PushmoUSAeShop3DS-PoWeRUp;18083840;210U;4;1
1221;Pokedex 3D Pro;Nintendo;USA;en,fr,de,it,es,ja,ko;BigBlueBox;4096;CTR-AQ9A;0004000000051E00;FEFC9C16;bbb-p-aq9a;Pokedex3DPro3DS-BigBlueBox;438329344;400U;4;1
1222;2 in 1 - My Vet Practice 3D and My Baby Pet Hotel 3D;dtp young entertainment;EUR;en,fr,de,it,es,nl;Googlecus;2048;CTR-BELP;000400000012E200;DFB75E7C;ggl-mvpmbph;2_in_1_My_Vet_Practice_3D_and_My_Baby_Pet_Hotel_3D_EUR_MULTi6_3DS-Googlecus;216588288;710E;1;1
1223;Monster Hunter 4G REPACK;Capcom;TWN;zh;Kirin;32768;CTR-BFGW;0004000000141A00;19C5DDF1;kirin-mh4ga;Monster_Hunter_4G_REPACK_ASiA_3DS-Kirin;2607439872;810T;1;1
1224;Winx Club - Saving Alfea;Little Orbit;EUR;en,fr,de,it,es,pt;PoWeRUp;1024;CTR-BWCP;000400000013BC00;0423EB32;pwr-wcsae;WinxClubSavingAlfeaEUR3DS-PoWeRUp;84197376;720E;1;1
1225;Petz Beach;Ubisoft;EUR;en,fr,de,it,es;ABSTRAKT;2048;CTR-APIP;000400000008CB00;D080D981;as-pb;Petz_Beach_3DS-ABSTRAKT;204091904;450E;1;1
1226;Petz Countryside;Ubisoft;EUR;en,fr,de,it,es;ABSTRAKT;2048;CTR-APOP;000400000008CA00;6AE9682B;as-pcs;Petz_Countryside_3DS-ABSTRAKT;204227072;450E;1;1
1227;Survivor Heroes;BigBen Interactive;EUR;en,fr,it,es,nl,da,sv,nb,tr;PUSSYCAT;1024;CTR-BSHP;0004000000136F00;15D000BB;cat-bshp;Survivor_Heroes_EUR_MULTi9_3DS-PUSSYCAT;117747712;710E;1;1
1228;Youkai Watch 2 - Honke ;Level 5;JPN;ja;HR;16384;CTR-BYHJ;000400000012F800;34CAC2E3;hr-yw2hv1;Youkai_Watch_2_Honke_v01_JPN_3DS-HR;1981440000;710J;1;1
1229;Youkai Watch 2 - Ganso ;Level 5;JPN;ja;HR;16384;CTR-BYGJ;000400000012F900;7321A0A9;hr-yw2gv3;Youkai_Watch_2_Ganso_v03_JPN_3DS-HR;1980915712;720J;1;1
1230;Youkai Watch 2 - Honke ;Level 5;JPN;ja;HR;16384;CTR-BYHJ;000400000012F800;46EB7955;hr-yw2hv3;Youkai_Watch_2_Honke_v03_JPN_3DS-HR;1982070784;720J;1;1
1231;Youkai Watch 2 - Honke ;Level 5;JPN;ja;HR;16384;CTR-BYHJ;000400000012F800;CF5A3FE8;hr-yw2hv2;Youkai_Watch_2_Honke_v02_JPN_3DS-HR;1981886464;720J;1;1
1232;Youkai Watch 2 - Ganso ;Level 5;JPN;ja;HR;16384;CTR-BYGJ;000400000012F900;B5EE9C2E;hr-yw2gv2;Youkai_Watch_2_Ganso_v02_JPN_3DS-HR;1980739584;720J;1;1
1233;Youkai Watch 2 - Ganso ;Level 5;JPN;ja;HR;16384;CTR-BYGJ;000400000012F900;BF4ADAAF;hr-yw2gv1;Youkai_Watch_2_Ganso_v01_JPN_3DS-HR;1980289024;710J;1;1
1234;Koueki Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai KanKen Training;Rocket Company;JPN;ja;HR;2048;CTR-AXFJ;0004000000118500;72225C3D;hr-kanken4;Kanken_Training_JPN_3DS-HR;130699264;720J;1;1
1235;Poptropica - Forgotten Islands;Ubisoft;USA;en;VENOM;1024;CTR-BPFE;0004000000125200;018B7A72;v-ptpfi;Poptropica_Forgotten_Islands_3DS-VENOM;86282240;710U;1;1
1236;Skylanders - Trap Team;Activision;USA;en,fr,es,pt;HR;8192;CTR-BS9E;0004000000131200;E3F071B9;hr-sltt;Skylanders_Trap_Team_USA_3DS-HR;778285056;720U;1;1
1237;Petz Beach;Ubisoft;USA;en,fr,es;ABSTRAKT;2048;CTR-APIE;0004000000077C00;AF21137B;as-pbu;Petz_Beach_USA_3DS-ABSTRAKT;199406080;440U;1;1
1238;Duck Dynasty;Activision;USA;en;BigBlueBox;1024;CTR-BDKE;000400000012CE00;879B9C0C;bbb-p-bdke;DuckDynastyUSA3DS-BigBlueBox;99897344;720U;1;1
1239;PacMan and the Ghostly Adventures 2;Bandai Namco Games;EUR;en,fr,de,it,es;ABSTRAKT;4096;CTR-BPMP;0004000000135A00;291213B4;as-pmga2;PacMan_and_the_Ghostly_Adventures_2_EUR_MULTi5_3DS-ABSTRAKT;512290816;710E;1;1
1240;Power Rangers Super Megaforce;Bandai Namco Games;EUR;en,fr;VENOM;2048;CTR-BSSP;000400000012DF00;B848EE53;v-prsmf;Power_Rangers_Super_Megaforce_3DS-VENOM;256864256;720E;1;1
1241;Petz Countryside;Ubisoft;USA;en,fr,es;BigBlueBox;2048;CTR-APOE;0004000000077B00;B235807C;bbb-p-apoe;PetzCountrysideUSA3DS-BigBlueBox;199455232;440U;1;1
1242;Flipnote Studio 3D;Nintendo;JPN;ja;BigBlueBox;1024;CTR-JKZJ;0004000000056C00;B5321AA5;bbb-n-jkzj;FlipnoteStudio3DJPN3DS-BigBlueBox;4653056;510J;4;1
1243;Disney Magical World;Nintendo;EUR;en,fr,de,it,es;PUSSYCAT;8192;CTR-AMQP;00040000000D4B00;76DC03EA;cat-amqp;Disney_Magical_World_EUR_MULTi5_3DS-PUSSYCAT;595828736;710E;1;1
1245;Tales of the World - Reve Unitia;Bandai Namco Games;JPN;ja;HR;8192;CTR-ATUJ;000400000012F500;03956A9B;hr-towru;Tales_of_the_World_Reve_Unitia_JPN_3DS-HR;952303616;720J;1;1
1244;Pokémon Art Academy;Nintendo;USA;en,fr,es;XPA;4096;CTR-BPCE;00040000000D0A00;D77A3E43;xpa-bpce;Pokemon_Art_Academy_USA_3DS-XPA;364732416;810U;1;1
1246;Shantae and the Pirates Curse;WayForward;USA;en;BigBlueBox;4096;CTR-JSAE;00040000000C2900;5B505641;bbb-n-jsae;ShantaeandthePiratesCurseUSA3DS-BigBlueBox;302723072;700U;4;1
1247;Super Smash Bros DEMO;Nintendo;EUR;en,fr,de,it,es,nl,pt,ru;CONTRAST;2048;CTR-AXCP;000400000014E600;41BAB8CE;ctr-b-axcp;SuperSmashBrosDEMOEURINTERNAL3DS-CONTRAST;218402816;820E;2;1
1248;Pyramids 2;Enjoy Gaming;USA;en,fr,es;BigBlueBox;1024;CTR-JYHE;0004000000126E00;E6E94A92;bbb-n-jyhe;Pyramids2USA3DS-BigBlueBox;24256512;510U;4;1
1249;The Legend of Korra - A New Era Begins;Activision;USA;en;PoWeRUp;2048;CTR-BLDE;0004000000134A00;08714AEA;pwr-tlokaneb;TheLegendofKorraANewEraBeginsUSA3DS-PoWeRUp;219377664;720U;1;1
1250;Choco Ken no Chokotto Fushigi na Monogatari - Shokora Hime no Mahou to Recipe;Nippon Columbia;JPN;ja;HR;2048;CTR-BCHJ;000400000010ED00;16B40FF9;hr-chocoken;Chocoken_no_Chokotto_Fushigi_na_Monogatari_Chocolat-hime_to_Mahou_no_Recipe_JPN_3DS-HR;190369792;620J;1;1
1251;Tetsudou Nippon! Rosen Tabi - Eizan Densha Hen;Sonic Powered;JPN;ja;HR;8192;CTR-BEDJ;000400000014AA00;4236E7E1;hr-eiden;Tetsudou_Nippon_Rosen_Tabi_Eizan_Densha_Hen_JPN_3DS-HR;667742208;720J;1;1
1252;Top Model 3D;Independant Arts;EUR;en,fr,de,it,es,nl;ABSTRAKT;1024;CTR-BT2P;0004000000148200;0E8CF12A;as-tm3d;Top_Model_3D_3DS-ABSTRAKT;119894016;720E;1;1
1253;Teenage Mutant Ninja Turtles - Danger of the Ooze;Activision;EUR;en,fr,de,it,es,nl,nb;PUSSYCAT;4096;CTR-BMUP;0004000000135E00;D682BBE2;cat-bmup;Teenage_Mutant_Ninja_Turtles_Danger_Of_The_Ooze_EUR_MULTi7_3DS-PUSSYCAT;358195200;720E;1;1
1254;Big Hero 6 - Battle in the Bay;GameMill Entertainment;USA;en;BigBlueBox;1024;CTR-BH6E;0004000000137100;9337B7C4;bbb-p-bh6e;BigHero6BattleintheBayUSA3DS-BigBlueBox;123092992;720U;1;1
1255;Sakura Samurai - Art of the Sword;Nintendo;USA;en;BigBlueBox;1024;CTR-JLLE;000400000007CD00;5F106ABF;bbb-n-jlle;SakuraSamuraiArtoftheSwordUSA3DS-BigBlueBox;59584512;210U;4;1
1256;KORG DSN-12;Detune;USA;en,fr,es,pt;BigBlueBox;1024;CTR-JRWE;0004000000149E00;2EA340C6;bbb-n-jrwe;KORGDSN12USA3DS-BigBlueBox;12910592;510U;4;1
1257;Dillons Rolling Western;Nintendo;USA;en;BigBlueBox;1024;CTR-JAME;000400000007C400;38E63FF8;bbb-n-jame;DillonsRollingWesternUSA3DS-BigBlueBox;48664576;210U;4;1
1258;Color Zen;Cypronia;USA;en;BigBlueBox;1024;CTR-JZNE;0004000000116D00;A896E456;bbb-n-jzne;ColorZenUSA3DS-BigBlueBox;36888576;510U;4;1
1259;3D Classics - Kid Icarus;Nintendo;USA;en;BigBlueBox;1024;CTR-SAAE;0004000000054200;3E8DFC97;bbb-n-saae;3DClassicsKidIcarusUSA3DS-BigBlueBox;39305216;200U;4;1
1260;Zen Pinball 3D;Zen Studios;USA;en;BigBlueBox;1024;CTR-JENE;000400000007FC00;0E7D5FAF;bbb-n-jene;ZenPinball3DUSA3DS-BigBlueBox;69197824;210U;4;1
1261;The Legend of Dark Witch;CIRCLE Ent;USA;en;BigBlueBox;1024;CTR-KC2E;000400000014EE00;D8E24556;bbb-n-kc2e;TheLegendofDarkWitchUSA3DS-BigBlueBox;138088448;700U;4;1
1262;Thorium Wars - Attack of the Skyfighter;Big John Games;USA;en;BigBlueBox;1024;CTR-JTZE;0004000000123F00;56671A5A;bbb-n-jtze;ThoriumWarsAttackoftheSkyfighterUSA3DS-BigBlueBox;45563904;510U;4;1
1263;I Love My Horse;Big Ben Interactive;EUR;en,fr,de,it,es,nl,da,sv,nb,pt;PUSSYCAT;1024;CTR-BMHP;000400000013D500;DBF6FFB9;cat-bmhp;I_Love_My_Horse_EUR_MULTi11_3DS-PUSSYCAT;125718528;720E;1;1
1264;I Love My Little Girl;Big Ben Interactive;EUR;en,fr,de,it,es,nl,da,sv,nb,pt;PUSSYCAT;1024;CTR-BLGP;000400000013D600;A894FF8B;cat-blgp;I_Love_My_Little_Girl_EUR_MULTi11_3DS-PUSSYCAT;104230912;720E;1;1
1265;I Love My Little Boy;Big Ben Interactive;EUR;en,fr,de,it,es,nl,da,sv,nb,pt;PUSSYCAT;1024;CTR-BLBP;000400000013D700;59C77C3D;cat-blbp;I_Love_My_Little_Boy_EUR_MULTi11_3DS-PUSSYCAT;104194048;720E;1;1
1266;Zombie - Panic in Wonderland DX;Akaoni Studio;USA;en,fr,es;BigBlueBox;1024;CTR-JZPE;00040000000F5600;ABB13AE3;bbb-n-jzpe;ZombiePanicinWonderlandDXUSA3DS-BigBlueBox;130154496;720U;4;1
1267;Power Rangers Super Megaforce;Bandai Namco Games;USA;en;ABSTRAKT;2048;CTR-BSSE;000400000012CF00;499E0429;as-prsmf;Power_Rangers_Super_Megaforce_USA_3DS-ABSTRAKT;254193664;720U;1;1
1268;3D Sonic The Hedgehog;SEGA;USA;en,fr,es;VENOM;1024;CTR-JHJE;00040000000DA000;6934AD65;v-3dsth;3D_Sonic_The_Hedgehog_eShop_3DS-VENOM;9232384;500U;4;1
1269;Attack of the Friday Monsters! A Tokyo Tale;Level 5;USA;en;BigBlueBox;4096;CTR-JKEE;00040000000E7600;D13697AC;bbb-n-jkee;AttackoftheFridayMonstersATokyoTaleUSA3DS-BigBlueBox;186519552;500U;4;1
1270;Harvest Moon - The Lost Valley;Natsume;USA;en;XPA;1024;CTR-AVME;000400000010F600;3C6CB92A;xpa-hmlv;Harvest_Moon_The_Lost_Valley_USA_3DS-XPA;110596096;720U;1;1
1271;Horse Vet 3D;TREVA Entertainment GmbH;EUR;en,fr,de,it,es,nl;ABSTRAKT;1024;CTR-BP9P;000400000014A500;25470B20;as-hv;Horse_Vet_3D_3DS-ABSTRAKT;126058496;720E;1;1
1272;Art of Balance TOUCH!;Shinen Multimedia;USA;en;VENOM;1024;CTR-JABE;000400000008FF00;3E9AE8AB;v-aobt;Art_of_Balance_TOUCH_eShop_3DS-VENOM;49664000;300U;4;1
1273;BigBlueMenu;BigBlueBox;EUR;en;BigBlueBox;1024;BigBlueMenu;000400000002FF00;EFF29FB5;BigBlueMenu;BigBlueMenu3DS-BigBlueBox;414208;620;1;1
1274;Ultimate NES Remix;Nintendo;EUR;en,fr,de,it,es;PUSSYCAT;2048;CTR-BFRP;0004000000132100;F3BC95EF;cat-bfrp;Ultimate_NES_Remix_EUR_MULTi5_3DS-PUSSYCAT;151388160;810E;1;1
1275;Disney Planes Fire and Rescue;Little Orbit;USA;en,fr,es;BigBlueBox;2048;CTR-BPRE;0004000000137400;5CA0848E;bbb-p-bpre;DisneyPlanesFireandRescueUSA3DS-BigBlueBox;176771072;720U;1;1
1276;3D Streets of Rage;SEGA;USA;en;BigBlueBox;1024;CTR-JRAE;00040000000DA100;76FAE1E6;bbb-n-jrae;3DStreetsofRageUSA3DS-BigBlueBox;14520320;500U;4;1
1277;escapeVektor;Nnooo;USA;en;BigBlueBox;1024;CTR-JEVE;0004000000086C00;1DAA3D64;bbb-n-jeve;escapeVektorUSA3DS-BigBlueBox;22265856;500U;4;1
1278;Inazuma Eleven;Level-5;USA;en;BigBlueBox;4096;CTR-JEUE;0004000000112B00;2DC7DBB3;bbb-n-jeue;InazumaElevenUSA3DS-BigBlueBox;522821632;300U;4;1
1279;Nano Assault EX;Shinen Multimedia;USA;en;BigBlueBox;1024;CTR-JNAE;00040000000B9E00;D2774DE2;bbb-n-jnae;NanoAssaultEXUSA3DS-BigBlueBox;127885312;500U;4;1
1280;Pikmin Short Movies 3D;Nintendo;USA;en;BigBlueBox;4096;CTR-BPSE;000400000011D500;8F879D26;bbb-p-bpse;PikminShortMovies3DUSA3DS-BigBlueBox;343175168;510U;4;1
1281;Woah Dave!;Choice Provisions;USA;en;BigBlueBox;1024;CTR-KWDE;000400000013EE00;F4C5691B;bbb-n-kwde;WoahDaveUSA3DS-BigBlueBox;7012352;700U;4;1
1282;The Keep;CINEMAX;USA;en,fr,es,pt;ABSTRAKT;2048;CTR-JWPE;0004000000124000;1C27185F;as-tk;The_Keep_3DS-ABSTRAKT;178507776;700U;4;1
1283;LEGO Batman 3 - Beyond Gotham;Warner Bros Games;USA;en,fr,es;VENOM;4096;CTR-BTME;000400000011DD00;439377C7;v-lbm3;LEGO_Batman_3_Beyond_Gotham_3DS-VENOM;456175616;720U;1;1
1284;Sonic Boom - Shattered Crystal;SEGA;USA;en,fr,es;VENOM;8192;CTR-BSYE;0004000000127500;8E06310B;v-sbscr;Sonic_Boom_Shattered_Crystal_3DS-VENOM;892477440;720U;1;1
1285;Riding Star 3D;TREVA Entertainment;EUR;en,fr,de,it,es;PUSSYCAT;1024;CTR-ARSP;0004000000148A00;57F21643;cat-arsp;Riding_Star_3D_EUR_MULTi5_3DS-PUSSYCAT;52613120;720E;1;1
1286;Mario and Donkey Kong - Minis on the Move;Nintendo;USA;en,fr,es;VENOM;1024;CTR-JB7E;00040000000C9D00;F5806BC3;v-mdkmm;Mario_and_Donkey_Kong_Minis_on_the_Move_eShop_3DS-VENOM;54775808;500U;4;1
1287;3D Classics - Xevious DIRFIX;Nintendo;USA;en;BigBlueBox;1024;CTR-SABE;0004000000054700;2140E62F;bbb-n-sabe;3DClassicsXeviousDIRFIXUSA3DS-BigBlueBox;19632128;200U;4;1
1288;Ninja Battle Heroes;Tom Create;USA;en;VENOM;1024;CTR-JNNE;000400000013D200;EAD053C5;v-njbh;Ninja_Battle_Heroes_eShop_3DS-VENOM;66252800;510U;4;1
1289;Teenage Mutant Ninja Turtles - Danger of the Ooze;Activision;USA;en;PoWeRUp;2048;CTR-BMUE;0004000000131D00;3DDA1F08;pwr-tmntdoto;TeenageMutantNinjaTurtlesDangeroftheOozeUSA3DS-PoWeRUp;254447616;720U;1;1
1290;LEGO Batman 3 - Beyond Gotham;Warner Bros Games;GER;en,fr,de,it,es,nl,da;PUSSYCAT;4096;CTR-BTMZ;000400000012A900;036B2591;cat-btmz;LEGO_Batman_3_Beyond_Gotham_EUR_MULTi7_3DS-PUSSYCAT;458981376;720E;1;1
1291;Disney Planes - Fire and Rescue;Little Orbit;EUR;en,fr,de,it,es;ABSTRAKT;2048;CTR-BPRP;000400000013BD00;62110B08;as-dpfr;Disney_Planes_Fire_and_Rescue_EUR_MULTi5_3DS-ABSTRAKT;181444608;720E;1;1
1292;BlazBlue - Clone Phantasma;Arc System Works;USA;en;ABSTRAKT;2048;CTR-JB2E;000400000010F800;25F5B859;as-bbcp;BlazBlue_Clone_Phantasma_3DS-ABSTRAKT;188895232;510E;4;1
1293;KemonoMix +;Rocket Studio, Inc;USA;en;ABSTRAKT;1024;CTR-JMXE;0004000000139100;F20F9151;as-km;KemonoMix_Plus_3DS-ABSTRAKT;30990336;700U;4;1
1294;Tetris Ultimate;Ubisoft;EUR;en,fr,de,it,es;VENOM;1024;CTR-BTLP;0004000000132400;3EA4C8B3;v-teul;Tetris_Ultimate_3DS-VENOM;84684800;720E;1;1
1295;NightSky;Nicalis, Inc;USA;en;ABSTRAKT;2048;CTR-JNSE;0004000000087700;16CC9A9E;as-ns;NightSky_3DS-ABSTRAKT;190889984;300U;4;1
1296;Rage of the Gladiator;Gamelion Studios;USA;en;VENOM;1024;CTR-JRGE;00040000000AAC00;3607BEA5;v-rageg;Rage_of_the_Gladiator_eShop_3DS-VENOM;109162496;510U;4;1
1297;Super Little Acorns 3D Turbo;Pixel Toys;USA;en;VENOM;1024;CTR-JA6E;00040000000DAA00;6EE8206C;v-sla3dt;Super_Little_Acorns_3D_Turbo_eShop_3DS-VENOM;25231360;500U;4;1
1298;Siesta Fiesta;Mojo Bones;USA;en;VENOM;2048;CTR-KSFE;0004000000139300;AB59D763;v-sisfis;Siesta_Fiesta_eShop_3DS-VENOM;137789440;700U;4;1
1299;Kokuga;GRev;USA;en;VENOM;1024;CTR-AK8E;00040000000EAD00;10D15EDD;v-kokuga;Kokuga_eShop_3DS-VENOM;34729984;300U;4;1
1300;Fluidity - Spin Cycle;Nintendo;USA;en;VENOM;2048;CTR-JA2E;00040000000AE000;50613043;v-flysc;Fluidity_Spin_Cycle_eShop_3DS-VENOM;191737856;500U;4;1
1301;Hulu Plus;Hulu LLC;USA;en;BigBlueBox;1024;CTR-JHLE;0004000000081700;53B6CF10;bbb-n-jhle;HuluPlusUSA3DS-BigBlueBox;13811712;510U;4;1
1302;Monster Hunter 3 Ultimate Data Transfer Program;Capcom;USA;en;BigBlueBox;1024;CTR-JMUE;00040000000C6F00;10E2E08F;bbb-n-jmue;MonsterHunter3UltimateDataTransferProgramUSA3DS-BigBlueBox;12632064;500U;4;1
1303;Pokemon X Update 13;Nintendo;WLD;en,fr,de,it,es,ja,ko;BigBlueBox;0;CTR-EKJA;0004000E00055D00;F31A9C23;bbb-u-ekja-13;PokemonXUpdateData133DSWare3DS-BigBlueBox;41494784;500;3;2
1304;Pokemon Y Update 13;Nintendo;WLD;en,fr,de,it,es,ja,ko;BigBlueBox;0;CTR-EK2A;0004000E00055E00;96781FBD;bbb-u-ek2a-13;PokemonYUpdateData133DSWare3DS-BigBlueBox;41494784;500;3;2
1305;Steel Diver - Sub Wars;Nintendo;USA;en;BigBlueBox;2048;CTR-JNUE;00040000000D7D00;B2E5B3A0;bbb-n-jnue;SteelDiverSubWarsUSA3DS-BigBlueBox;205041664;510U;4;1
1306;Swapnote;Nintendo;USA;en;BigBlueBox;1024;CTR-JFRE;0004000000051700;E8C134B8;bbb-n-jfre;SwapnoteUSA3DS-BigBlueBox;9973760;500U;4;1
1307;Tomodachi Life - Move-In Version;Nintendo;USA;en;BigBlueBox;1024;CTR-NC6E;0004000000126A00;EA10B50F;bbb-n-nc6e;TomodachiLifeMoveInVersionUSA3DSINTERNAL-BigBlueBox;100343808;700U;4;2
1308;Youtube;Google;USA;en;BigBlueBox;1024;CTR-JYTE;00040000000B0F00;3C67DEF0;bbb-n-jyte;YoutubeUSA3DS-BigBlueBox;13803520;700U;4;1
1309;NES Jumping Mario Theme;Nintendo;EUR;en;ABSTRAKT;160;CTR-HMMP;0004008C00009800;96457200;as-jmt;NES_Jumping_Mario_Theme_EUR_3DSWare_3DS-ABSTRAKT;3684672;900E;3;1
1310;Tetris Ultimate;Ubisoft;USA;en,fr,es,pt;ABSTRAKT;1024;CTR-BTLE;000400000012EC00;2BFDBD1B;as-tetus;Tetris_Ultimate_USA_3DS-ABSTRAKT;80613376;720U;1;1
1311;LEGO Batman 3 - Beyond Gotham;Warner Bros Games;EUR;en,fr,de,it,es,nl,da;PoWeRUp;4096;CTR-BTMP;000400000011C200;FFA1E934;pwr-lbm3;Lego_Batman_3_Beyond_Gotham_EUR_3DS-PoWeRUp;460197888;720E;1;1
1312;Adventure Time - The Secret of the Nameless Kingdom;Little Orbit;USA;en,fr,es;VENOM;2048;CTR-AVTE;0004000000126D00;E48C6DCA;v-atsnk;Adventure_Time_The_Secret_of_the_Nameless_Kingdom_3DS-VENOM;250761216;720U;1;1
1313;Persona Q - Shadow of the Labyrinth;Atlus;USA;en;VENOM;16384;CTR-AQQE;0004000000123400;9891CA0B;v-persq;Persona_Q_Shadow_of_the_Labyrinth_3DS-VENOM;1889366016;810U;1;1
1314;Hello Kitty and Sanrio Friends 3D Racing;BigBen Interactive;USA;en;VENOM;1024;CTR-BKYE;000400000014EF00;DEDE5056;v-hksf3r;Hello_Kitty_and_Sanrio_Friends_3D_Racing_3DS-VENOM;76132352;720U;1;1
1315;Winx Club Saving Alfea;Little Orbit;USA;en,fr,es,pt;ABSTRAKT;1024;CTR-BWCE;0004000000137500;F8A3A08C;as-wcsa;Winx_Club_Saving_Alfea_USA_3DS-ABSTRAKT;80404480;720U;1;1
1316;One Piece - Super Grand Battle X;Bandai Namco Games;JPN;ja;Kirin;8192;CTR-BG3J;0004000000144400;C0DADECF;kirin-opsgbx;One_Piece_-_Super_Grand_Battle_X_JPN_3DS-Kirin;731000832;810J;1;1
1317;PICROSS e5;Jupiter Corporation;USA;en,fr,es;BigBlueBox;1024;CTR-KPQE;0004000000149800;76A2D97B;bbb-n-kpqe;PICROSSe5USA3DS-BigBlueBox;19034112;720U;4;1
1318;Safari Quest;Purple Hills;EUR;en,fr,de,it,es,nl;PUSSYCAT;1024;CTR-BSQP;0004000000132F00;FA86FC59;cat-bsqp;Safari_Quest_EUR_MULTi6_3DS-PUSSYCAT;60690432;720E;1;1
1319;3D Classics - Excitebike;Nintendo;USA;en;BigBlueBox;1024;CTR-SAEE;0004000000054300;0FA60F31;bbb-n-saee;3DClassicsExcitebikeUSA3DS-BigBlueBox;23212032;200U;4;1
1320;The Mysterious Murasame Castle;Nintendo;EUR;en;XPA;1024;CTR-TCZP;00040000000D3300;101DB197;xpa-tmmc;The_Mysterious_Murasame_Castle_EUR_eShop_3DS-XPA;7356416;510E;4;2
1321;Shovel Knight;Yacht Club Games;EUR;en;XPA;2048;CTR-JK8P;000400000012CB00;DEE6EA74;xpa-shkn;Shovel_Knight_EUR_3DS-XPA;159764480;700E;4;1
1322;Inazuma Eleven 3 - Team Ogre Attacks;Level-5;EUR;en,it,es;PUSSYCAT;16384;CTR-AXGZ;00040000000F8000;A455DABE;cat-axgz;Inazuma_Eleven_3_Team_Ogre_Attacks_EUR_MULTi3_3DS-PUSSYCAT;1764417536;510E;1;1
1323;Puchikon No3 SmileBASIC;SmileBoom;JPN;ja;BigBlueBox;1024;CTR-JPKJ;0004000000117200;179A5EF4;bbb-n-jpkj;PuchikonNo3SmileBASICJPN3DS-BigBlueBox;12464128;810J;4;1
1324;Pocket Monsters Alpha Sapphire;Nintendo;JPN;en,fr,de,it,es,ja,ko;Caravan;16384;CTR-ECLJ;000400000011C500;04A40AAE;cvn-pokemonas;Pocket_Monsters_Alpha_Sapphire_JPN_3DS-Caravan;1929166848;720J;1;2
1325;Pocket Monsters Omega Ruby;Nintendo;JPN;en,fr,de,it,es,ja,ko;Caravan;16384;CTR-ECRJ;000400000011C400;8AC6BB82;cvn-pokemonor;Pocket_Monsters_Omega_Ruby_JPN_3DS-Caravan;1929048064;720J;1;2
